DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,label
10/07/2020, 09:35:36,1.5002998,-0.7968099,9.600004,-0.07448778,0.026864445,-0.06716111,9.749147969224193,0.10383035836134304,jump
10/07/2020, 09:35:36,1.4907285,-0.86141616,9.60479,-0.07448778,0.026864445,-0.06716111,9.757883740237208,0.10383035836134304,jump
10/07/2020, 09:35:36,1.4907285,-0.86141616,9.60479,-0.12577444,0.025643334,-0.06105556,9.757883740237208,0.14214278906644814,jump
10/07/2020, 09:35:36,1.4691931,-1.0313065,9.619147,-0.12577444,0.025643334,-0.06105556,9.785198836428703,0.14214278906644814,jump
10/07/2020, 09:35:36,1.4691931,-1.0313065,9.619147,-0.117226675,0.013432222,-0.04396,9.785198836428703,0.12591663783034449,jump
10/07/2020, 09:35:36,1.3256238,-1.2299109,9.60479,-0.117226675,0.013432222,-0.04396,9.773532875107094,0.12591663783034449,jump
10/07/2020, 09:35:36,1.3256238,-1.2299109,9.60479,-0.059834447,-0.008547778,-0.036633335,9.773532875107094,0.07067691821857847,jump
10/07/2020, 09:35:36,1.1964114,-1.3136597,9.631111,-0.059834447,-0.008547778,-0.036633335,9.793640986894415,0.07067691821857847,jump
10/07/2020, 09:35:36,1.1964114,-1.3136597,9.631111,-0.0036633336,-0.034191113,-0.036633335,9.793640986894415,0.05024393949558399,jump
10/07/2020, 09:35:36,1.1581261,-1.3567305,9.678967,-0.0036633336,-0.034191113,-0.036633335,9.841970587417242,0.05024393949558399,jump
10/07/2020, 09:35:36,1.1581261,-1.3567305,9.678967,0.036633335,-0.048844445,-0.034191113,9.841970587417242,0.06997723414705281,jump
10/07/2020, 09:35:36,1.1629118,-1.3208381,9.734002,0.036633335,-0.048844445,-0.034191113,9.891803384804142,0.06997723414705281,jump
10/07/2020, 09:35:36,1.1629118,-1.3208381,9.734002,0.046402223,-0.05006556,-0.02075889,9.891803384804142,0.07134884703745324,jump
10/07/2020, 09:35:36,1.1820544,-1.2705889,9.784252,0.046402223,-0.05006556,-0.02075889,9.93696327642059,0.07134884703745324,jump
10/07/2020, 09:35:36,1.1820544,-1.2705889,9.784252,0.029306669,-0.046402223,-0.014653334,9.93696327642059,0.05680464225354071,jump
10/07/2020, 09:35:36,1.2251252,-1.2131611,9.80818,0.029306669,-0.046402223,-0.014653334,9.95856835573058,0.05680464225354071,jump
10/07/2020, 09:35:36,1.2251252,-1.2131611,9.80818,0.013432222,-0.04029667,-0.0036633336,9.95856835573058,0.042634097026046265,jump
10/07/2020, 09:35:36,1.2394822,-1.2227324,9.789038,0.013432222,-0.04029667,-0.0036633336,9.942668142798286,0.042634097026046265,jump
