DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,label
10/07/2020, 21:11:36,-5.1349974,3.2877383,7.867601,-0.12089001,-0.11234222,0.09646778,9.953721186162193,0.1911575294056746,fall
10/07/2020, 21:11:36,-5.6350975,3.2638102,7.5182486,-0.12089001,-0.11234222,0.09646778,9.946398443774367,0.1911575294056746,fall
10/07/2020, 21:11:36,-5.6350975,3.2638102,7.5182486,-0.07326667,-0.20148334,-0.013432222,9.946398443774367,0.2148114649433332,fall
10/07/2020, 21:11:36,-5.5513487,3.3044882,7.618747,-0.07326667,-0.20148334,-0.013432222,9.989115266240306,0.2148114649433332,fall
10/07/2020, 21:11:36,-5.5513487,3.3044882,7.618747,-0.03052778,-0.13798556,-0.06716111,9.989115266240306,0.1564690847176403,fall
10/07/2020, 21:11:36,-5.1732826,3.3930225,7.793423,-0.03052778,-0.13798556,-0.06716111,9.950522591094664,0.1564690847176403,fall
10/07/2020, 21:11:36,-5.1732826,3.3930225,7.793423,-0.026864445,-0.08303556,-0.039075557,9.950522591094664,0.09562165827633018,fall
10/07/2020, 21:11:36,-4.8646083,3.4576287,7.8436728,-0.026864445,-0.08303556,-0.039075557,9.856105339015516,0.09562165827633018,fall
10/07/2020, 21:11:36,-4.8646083,3.4576287,7.8436728,-0.047623336,-0.09036223,0.04029667,9.856105339015516,0.10980499127944897,fall
10/07/2020, 21:11:36,-4.792824,3.4672,7.9800634,-0.047623336,-0.09036223,0.04029667,9.933481187407834,0.10980499127944897,fall
10/07/2020, 21:11:36,-4.792824,3.4672,7.9800634,-0.08059334,-0.08059334,0.10745778,9.933481187407834,0.15664529127605967,fall
10/07/2020, 21:11:36,-4.895715,3.5102708,8.092526,-0.08059334,-0.08059334,0.10745778,10.088558525442611,0.15664529127605967,fall
10/07/2020, 21:11:36,-4.895715,3.5102708,8.092526,-0.08669889,-0.081814446,0.11478445,10.088558525442611,0.16548646709736714,fall
10/07/2020, 21:11:36,-5.1086764,3.574877,8.176275,-0.08669889,-0.081814446,0.11478445,10.282499582059765,0.16548646709736714,fall
10/07/2020, 21:11:36,-5.1086764,3.574877,8.176275,-0.08059334,-0.11966889,0.08059334,10.282499582059765,0.16526105715485223,fall
10/07/2020, 21:11:36,-5.271388,3.6323047,8.226524,-0.08059334,-0.11966889,0.08059334,10.42386071232544,0.16526105715485223,fall
10/07/2020, 21:11:36,-5.271388,3.6323047,8.226524,-0.09402556,-0.15752333,0.058613338,10.42386071232544,0.19258746061442056,fall
10/07/2020, 21:11:36,-5.2953167,3.696911,8.3174515,-0.09402556,-0.15752333,0.058613338,10.53031479309915,0.19258746061442056,fall
10/07/2020, 21:11:36,-5.2953167,3.696911,8.3174515,-0.12455334,-0.19171445,0.07326667,10.53031479309915,0.24007492474834102,fall
10/07/2020, 21:11:36,-5.2019963,3.737589,8.379665,-0.12455334,-0.19171445,0.07326667,10.547470228800439,0.24007492474834102,fall
10/07/2020, 21:11:37,-0.51206404,-0.6987042,9.6071825,0.026864445,0.17095557,0.03297,9.646157408902525,0.17616618778640245,fall
10/07/2020, 21:11:37,-0.51206404,-0.6987042,9.6071825,-0.015874445,0.11234222,0.025643334,9.646157408902525,0.116320048884666,fall
10/07/2020, 21:11:37,-0.50009996,-0.6963114,9.894321,-0.015874445,0.11234222,0.025643334,9.931391964034384,0.116320048884666,fall
10/07/2020, 21:11:37,-0.50009996,-0.6963114,9.894321,-0.08792,0.042738892,-0.0036633336,9.931391964034384,0.09782617123414086,fall
10/07/2020, 21:11:37,-0.526421,-0.8781659,10.269995,-0.08792,0.042738892,-0.0036633336,10.320905304338641,0.09782617123414086,fall
10/07/2020, 21:11:37,-0.526421,-0.8781659,10.269995,-0.123332225,0.0,-0.019537779,10.320905304338641,0.12487018243853498,fall
10/07/2020, 21:11:37,-0.55034924,-1.0671989,10.576276,-0.123332225,0.0,-0.019537779,10.64421946653329,0.12487018243853498,fall
10/07/2020, 21:11:37,-0.55034924,-1.0671989,10.576276,-0.10135223,-0.015874445,-0.013432222,10.64421946653329,0.10346350605481713,fall
10/07/2020, 21:11:37,-0.5599205,-1.2586247,10.636097,-0.10135223,-0.015874445,-0.013432222,10.724933820044447,0.10346350605481713,fall
10/07/2020, 21:11:37,-0.5599205,-1.2586247,10.636097,-0.07326667,-0.03297,-0.007326667,10.724933820044447,0.08067655114566627,fall
10/07/2020, 21:11:37,-0.5288138,-1.4117653,10.523634,-0.07326667,-0.03297,-0.007326667,10.631067539949797,0.08067655114566627,fall
10/07/2020, 21:11:37,-0.5288138,-1.4117653,10.523634,-0.019537779,-0.070824444,-0.0048844446,10.631067539949797,0.07363208879638211,fall
10/07/2020, 21:11:37,-0.43070808,-1.4787644,10.284351,-0.019537779,-0.070824444,-0.0048844446,10.399044971160688,0.07363208879638211,fall
10/07/2020, 21:11:37,-0.43070808,-1.4787644,10.284351,0.026864445,-0.06227667,-0.0048844446,10.399044971160688,0.06799955645809388,fall
10/07/2020, 21:11:37,-0.30388847,-1.3998013,10.207782,0.026864445,-0.06227667,-0.0048844446,10.307793210009539,0.06799955645809388,fall
10/07/2020, 21:11:37,-0.30388847,-1.3998013,10.207782,0.07204556,-0.048844445,0.015874445,10.307793210009539,0.0884779078994033,fall
10/07/2020, 21:11:37,-0.19142582,-1.0863415,10.157532,0.07204556,-0.048844445,0.015874445,10.217251720113433,0.0884779078994033,fall
10/07/2020, 21:11:37,-0.19142582,-1.0863415,10.157532,0.070824444,-0.05372889,0.028085556,10.217251720113433,0.0932292547664373,fall
